id_edicion,anio,id_evento,evento,codigo_noc,gold,silver,bronze,filas_atleta,estado,motivo,fuente_oficial
20,1956,108,"Bantamweight, Men (Olympic)",IRL,,,Freddie Gilroy,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,110,"Middleweight, Men (Olympic)",ARG,,,Víctor Zalazar,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,110,"Middleweight, Men (Olympic)",URS,Gennady Shatkov,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,110,"Middleweight, Men (Olympic)",CHI,,Ramón Tapia,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,110,"Middleweight, Men (Olympic)",FRA,,,Gilbert Chapron,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,111,"Light-Middleweight, Men (Olympic)",POL,,,Zbigniew Pietrzykowski,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,111,"Light-Middleweight, Men (Olympic)",USA,,José Torres,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,111,"Light-Middleweight, Men (Olympic)",GBR,,,John McCormack,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,111,"Light-Middleweight, Men (Olympic)",HUN,László Papp,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,150,"Basketball, Men (Olympic)",URS,,Algirdas Lauritėnas; Arkady Bochkaryov; Jnis Krmi; Jānis Krūmiņš; Kazys Petkeviius; Kazys Petkevičius; Maigonis Valdmanis; Mikhail Semyonov; Mikhail Studenetsky; Mikhail Vladimirovich Semyonov; Stanislovas Stonkus; Stasys Stonkus; Teodoras Algirdas Adamo Lauritnas; Teodoras Lauritnas; Valdis Muinieks; Valdis Muižnieks; Viktor Zubkov; Vladimir Torban; Yury Ozerov,,22,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,150,"Basketball, Men (Olympic)",URU,,,Ariel Gutirrez; Ariel Olascoaga; Carlos Abella; Carlos Blixen; Carlos E. Gonzlez Gallo; Carlos Gallo; Carlos González; Hctor Garca Otero; Hctor Jos Costa Massironi; Hctor Massironi; Hctor Otero; Héctor Costa; Héctor García; Milton Falero; Milton Scarón; Nelson Chelle; Nelson Demarco; Nelson Naddeo; Nelson Riccardi; Oscar Eiras; Ral Ebers Mera Pozzi; Ral Pozzi; Ramiro Cortés; Ramiro Molteni; Ramiro P. Corts Molteni; Raúl Mera; Sergio Matto; Sergio Surez; Óscar Moglia,29,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,150,"Basketball, Men (Olympic)",USA,Bill Hougland; Bill Russell; Billy Evans; Bob Jeangerard; Burdette Haldorson; Burdie Haldorson; Carl Cain; Charles Darling; Chuck Darling; Dick Boushka; Gib Ford; Gilbert Ford; James Walsh; Jim Walsh; K. C. Jones; K. Jones; Richard Boushka; Robert Jeangerard; Ron Tomsic; Ronald Tomsic; William Evans; William Hougland; William Russell,,,23,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,151,"Road Race, Individual, Men (Olympic)",ITA,Ercole Baldini,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,151,"Road Race, Individual, Men (Olympic)",FRA,,Arnaud Geyre,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,151,"Road Race, Individual, Men (Olympic)",GBR,,,Alan Jackson,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,156,"One Person Dinghy, Open (Olympic)",BEL,,André Nelis,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,156,"One Person Dinghy, Open (Olympic)",USA,,,John Marvin,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,156,"One Person Dinghy, Open (Olympic)",DEN,Paul Elvstrøm,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,157,"Decathlon, Men (Olympic)",URS,,,Vasily Kuznetsov,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,157,"Decathlon, Men (Olympic)",USA,Milt Campbell,Rafer Johnson,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,168,"Kayak Singles, 500 metres, Women (Olympic)",URS,Yelizaveta Dementyeva,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,168,"Kayak Singles, 500 metres, Women (Olympic)",DEN,,,Tove Søby,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,168,"Kayak Singles, 500 metres, Women (Olympic)",GER,,Therese Zenz,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,172,"Kayak Doubles, 1,000 metres, Men (Olympic)",AUT,,,Herbert Wiedermann; Max Raub,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,172,"Kayak Doubles, 1,000 metres, Men (Olympic)",URS,,Anatoly Demitkov; Mihhail Kaaleste,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,172,"Kayak Doubles, 1,000 metres, Men (Olympic)",GER,Meinrad Miltenberger; Michel Scheuer,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,173,"Kayak Singles, 1,000 metres, Men (Olympic)",SWE,Gert Fredriksson,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,173,"Kayak Singles, 1,000 metres, Men (Olympic)",URS,,Igor Pisarev,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,173,"Kayak Singles, 1,000 metres, Men (Olympic)",HUN,,,Lajos Kiss,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,177,"Kayak Singles, 10,000 metres, Men (Olympic)",HUN,,Ferenc Hatlaczky,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,180,"Kayak Doubles, 10,000 metres, Men (Olympic)",AUS,,,Dennis Green; Walter Brown,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,183,"Canadian Singles, 1,000 metres, Men (Olympic)",ROU,Leon Rotman,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,183,"Canadian Singles, 1,000 metres, Men (Olympic)",URS,,,Gennady Bukharin,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,183,"Canadian Singles, 1,000 metres, Men (Olympic)",HUN,,István Hernek,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,184,"Canadian Singles, 10,000 metres, Men (Olympic)",ROU,Leon Rotman,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,184,"Canadian Singles, 10,000 metres, Men (Olympic)",URS,,,Gennady Bukharin,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,185,"Canadian Doubles, 1,000 metres, Men (Olympic)",ROU,Dumitru Alexe; Simion Ismailciuc,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,185,"Canadian Doubles, 1,000 metres, Men (Olympic)",URS,,Gratsian Botev; Pavel Kharin,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,185,"Canadian Doubles, 1,000 metres, Men (Olympic)",HUN,,,Ferenc Mohácsi; Károly Wieland,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,186,"Canadian Doubles, 10,000 metres, Men (Olympic)",URS,Gratsian Botev; Pavel Kharin,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,186,"Canadian Doubles, 10,000 metres, Men (Olympic)",FRA,,Georges Dransart; Marcel Renaud,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,189,"Kayak Doubles, 10,000 metres, Men (Olympic)",GER,,Fritz Briel; Theo Kleine,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,189,"Kayak Doubles, 10,000 metres, Men (Olympic)",HUN,János Urányi; László Fábián,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,190,"Kayak Singles, 10,000 metres, Men (Olympic)",SWE,Gert Fredriksson,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,190,"Kayak Singles, 10,000 metres, Men (Olympic)",GER,,,Michel Scheuer,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1911,Athletics Women's 100 metres,AUS,Betty Cuthbert; Elizabeth Cuthbert,,Marlene (-o'shea); Marlene Mathews-Willard,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1911,Athletics Women's 100 metres,GER,,Christa -fischer); Christa Stubnick,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1912,Athletics Women's 4 x 100 metres Relay,AUS,Betty Cuthbert; Elizabeth Cuthbert; Fleur (-wenham); Fleur Mellor; Norma Croker-Fleming; Norma Croker-fleming; Shirley Hunty; Shirley Strickland de la Hunty,,,8,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1912,Athletics Women's 4 x 100 metres Relay,USA,,,Aeriwentha (-starr); Isabelle (-holston); Isabelle Daniels; Mae Faggs; Margaret (-wilburn); Margaret Matthews; Wilma -eldridge); Wilma Rudolph,8,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1912,Athletics Women's 4 x 100 metres Relay,GBR,,Anne (-irons); Anne Pashley; Heather -mcclelland); Heather Armitage; Jean (-mackenzie); Jean Scrivens; June -reynolds); June Foulds-Paul,,8,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1914,Swimming Men's 400 metres Freestyle,JPN,,Tsuyoshi Yamanaka,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1914,Swimming Men's 400 metres Freestyle,AUS,Iain Rose; Murray Rose,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1914,Swimming Men's 400 metres Freestyle,USA,,,George Breen,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1918,Swimming Men's 200 metres Breaststroke,JPN,Masaru Furukawa,Masahiro Yoshimura,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1918,Swimming Men's 200 metres Breaststroke,URS,,,Kharis Yunichev,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1928,Athletics Men's Shot Put,TCH,,,Ji Skobla,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1928,Athletics Men's Shot Put,USA,Parry O'Brien; William Jr.,Bill Nieder; William Nieder,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1937,"Wrestling Men's Light-Heavyweight, Greco-Roman",SWE,,,Karl-Erik Nilsson,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1937,"Wrestling Men's Light-Heavyweight, Greco-Roman",URS,Valentin Nikolayev,,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1937,"Wrestling Men's Light-Heavyweight, Greco-Roman",BUL,,Petko Sirakov,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1942,Water Polo Men's Water Polo,URS,,,Boris Goykhman; Boris Markarov; Mikhail Ryzhak; Nodar Gvakharia; P'et're Mshvenieradze; Pyotr Breus; Valentin Prokopov; Viktor Ageyev; Vyacheslav Kurennoy; Yury Shlyapin,14,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1942,Water Polo Men's Water Polo,YUG,,Hrvoje Kai; Ivica Cipci; Ivo Cipci; Lovro Radoni; Marijan uej; Tomislav Franjkovi; Vladimir Ivkovi; Zdravko Jei; Zdravko-iro Kovai,,13,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1942,Water Polo Men's Water Polo,HUN,"Antal Bolvri; Dezs Gyarmati; Ervin Zdor; Gyrgy Krpti; Istvn Hevesi; Istvn Sr.; Istvn Szivs, Sr.; Klmn Kisterpest; Klmn Markovits de Spizza et Kisterpest; Lszl Jeney; Mihly Mayer; Ott Boros; Tivadar Kanizsa",,,17,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1943,Sailing Mixed Three Person Keelboat,SWE,Bengt Palmquist; Folke Bohlin; Leif Gordon Wikstrm; Leif Wikstrm,,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1943,Sailing Mixed Three Person Keelboat,DEN,,Christian Radum; Christian Robert von Blow af Radum; Cyril Andresen; Ole Berntsen,,5,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1943,Sailing Mixed Three Person Keelboat,GBR,,,Graham Mann; Jonathan Janson; Ronald Backus,3,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1946,Athletics Men's Pole Vault,USA,Bob Richards; Robert Richards,Bob Gutowski; Robert Gutowski,,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1946,Athletics Men's Pole Vault,GRE,,,Georgios Roubanis,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1947,Athletics Men's High Jump,AUS,,Charles Porter,,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1947,Athletics Men's High Jump,URS,,,Igor Kashkarov,1,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1947,Athletics Men's High Jump,USA,Charles Dumas; Charlie Dumas,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1949,"Athletics Men's 1,500 metres",AUS,,,John Landy,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1949,"Athletics Men's 1,500 metres",GER,,Klaus Richtzenhain; Klaus W. Richtzenhain,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1949,"Athletics Men's 1,500 metres",IRL,Ronald Delany; Ronnie Delany,,,2,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
20,1956,1955,"Fencing Men's Foil, Individual",ITA,,Giancarlo Bergamini,Antonio Spallino,4,REVIEW,"Team medals are grouped by edition, event and NOC; no athlete-level inflation is inferred.",IOC Olympic results
