componente_atleta,miembros,nombres,tamano,fuentes,pares_evaluados,pares_safe,pares_review_conflict,pares_same_source_review,transitividad_insegura,attribute_conflict,clasificacion,id_atleta_canonico_propuesto,nombre_canonico_propuesto,puntuacion_completitud_canonico,razon,campos_a_rellenar,campos_attribute_conflict
AT001310,10542;259223,Igor Lipalit | Igor Lipalit,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10542,Igor Lipalit,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001311,10543;261973,Aurel Macarencu | Aurel Macarencu,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10543,Aurel Macarencu,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001312,10551;284372,Sorin Petcu | Sorin Petcu,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10551,Sorin Petcu,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001313,10557;300417,Larion Serghei | Larion Serghei,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10557,Larion Serghei,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001314,10562;302243,Gheorghe Simionov | Gheorghe Simionov,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10562,Gheorghe Simionov,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001315,10569;318582,Lipat Varabiev | Lipat Varabiev,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10569,Lipat Varabiev,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001316,10575;277275,Ruth Nortje | Ruth Nortje,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10575,Ruth Nortje,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001317,10580;251456,Herman Kotze | Herman Kotze,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10580,Herman Kotze,9/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001318,10581;284159,Mark Perrow | Mark Perrow,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10581,Mark Perrow,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001319,10591;241063,Aleksandr Ivanik | Aleksandr Ivanik,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10591,Aleksandr Ivanik,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001320,10599;319556,Sergey Verlin | Sergey Verlin,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10599,Sergey Verlin,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001321,10601;329026,Kurt Zimmer | Kurt Zimmer,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10601,Kurt Zimmer,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001322,10626;198763,Emil Bottlang | Emil Bottlang,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10626,Emil Bottlang,8/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001323,10628;201935,Felix Buser | Felix Buser,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10628,Felix Buser,9/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001324,10636;239142,Roland Huber | Roland Huber,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10636,Roland Huber,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001325,10642;258365,Roberto Liberato | Roberto Liberato,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10642,Roberto Liberato,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001326,10645;266197,Peter Matti | Peter Matti,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10645,Peter Matti,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001327,10646;266198,Ueli Matti | Ueli Matti,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10646,Ueli Matti,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001328,10656;328994,Robert Zika | Robert Zika,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10656,Robert Zika,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001329,10657;329043,Werner Zimmermann | Werner Zimmermann,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10657,Werner Zimmermann,9/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001330,10666;274353,Peter Nagy | Peter Nagy,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10666,Peter Nagy,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001331,10667;279815,Csaba Orosz | Csaba Orosz,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10667,Csaba Orosz,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001332,10691;187645,Bengt Andersson | Bengt Andersson,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10691,Bengt Andersson,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001333,10699;195215,Hans Berglund | Hans Berglund,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10699,Hans Berglund,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001334,10701;196989,Rune Blomqvist | Rune Blomqvist,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10701,Rune Blomqvist,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001335,10718;251980,Tom Krantz | Tom Krantz,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10718,Tom Krantz,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001336,10722;258570,Peter Liljedahl | Peter Liljedahl,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10722,Peter Liljedahl,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001337,10733;276688,Hans Nilsson | Hans Nilsson,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10733,Hans Nilsson,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001338,10736;277157,Jens Nordqvist | Jens Nordqvist,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10736,Jens Nordqvist,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001339,10792;222618,Waldemar Fibigr | Waldemar Fibigr,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10792,Waldemar Fibigr,15/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001340,10802;242642,Miroslav Jemelka | Miroslav Jemelka,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10802,Miroslav Jemelka,11/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001341,10815;252925,Bohumil Kudrna | Bohumil Kudrna,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10815,Bohumil Kudrna,15/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001342,10821;265977,Jan Matocha | Jan Matocha,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10821,Jan Matocha,18/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001343,10863;327602,Kateryna Yurchenko | Kateryna Yurchenko,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10863,Kateryna Yurchenko,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001344,10866;201568,Roman Bundz | Roman Bundz,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10866,Roman Bundz,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001345,10869;261858,Oleksandr Lytvynenko | Oleksandr Lytvynenko,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10869,Oleksandr Lytvynenko,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001346,10876;229920,Nina Gopova-Trofimova | Nina Gopova-trofimova,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10876,Nina Gopova-Trofimova,15/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001347,10882;252158,Galina Kreft-Alekseyeva | Galina Kreft-alekseyeva,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10882,Galina Kreft-Alekseyeva,19/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001348,10895;198709,Gratsian Botev | Gratsian Botev,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10895,Gratsian Botev,17/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001349,10896;201459,Gennady Bukharin | Gennady Bukharin,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10896,Gennady Bukharin,14/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001350,10899;214412,Viktor Denisov | Viktor Denisov,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10899,Viktor Denisov,15/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001351,10916;247470,Ibragim Khasanov | Ibragim Khasanov,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10916,Ibragim Khasanov,16/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001352,10930;259844,Yury Lobanov | Yury Lobanov,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10930,Yury Lobanov,17/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001353,10954;293711,Vladimir Romanovsky | Vladimir Romanovsky,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10954,Vladimir Romanovsky,19/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001354,10982;235862,DeAnne Hemmens | DeAnne Hemmens,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10982,DeAnne Hemmens,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001355,10986;249310,Leslie Klein | Leslie Klein,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10986,Leslie Klein,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001356,10987;164308,Julie Leach | Julie Marie Jones Leach,2,fuente1 | fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,10987,Julie Leach,13/4,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT001357,10989;273866,Linda Murray-Dragan | Linda Murray-dragan,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10989,Linda Murray-Dragan,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001358,10994;294510,Lia Rousset | Lia Rousset,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10994,Lia Rousset,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001359,10995;315428,Ann Turner | Ann Turner,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,10995,Ann Turner,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001360,11000;192785,Bruce Barton | Bruce Barton,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11000,Bruce Barton,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001361,11002;193435,Paul Beachem | Paul Beachem,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11002,Paul Beachem,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001362,11013;207401,Adam Clawson | Adam Clawson,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11013,Adam Clawson,16/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001363,11023;223653,Burr Folks | Burr Folks,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11023,Burr Folks,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001364,11028;157478,Robert Graf | Robert J. Graf,2,fuente1 | fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,11028,Robert Graf,15/4,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT001365,11032;233563,Mark Hamilton | Mark Hamilton,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11032,Mark Hamilton,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001366,11035;234740,Joseph Hasenfus | Joseph Hasenfus,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11035,Joseph Hasenfus,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001367,11044;238462,Thomas Horton | Thomas Horton,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11044,Thomas Horton,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001368,11053;246748,Stephen Kelly | Stephen Kelly,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11053,Stephen Kelly,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001369,11070;267865,Cliff Meidl | Cliff Meidl,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11070,Cliff Meidl,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001370,11075;271862,Richard Moran | Richard Moran,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11075,Richard Moran,17/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001371,11077;273125,Roland Muhlen | Roland Muhlen,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11077,Roland Muhlen,17/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001372,11080;278030,Robert O'Brien | Robert O'brien,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11080,Robert O'Brien,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001373,11083;281036,John Pagkos | John Pagkos,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11083,John Pagkos,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001374,11091;299270,William Schuette | William Schuette,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11091,William Schuette,17/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001375,11097;307003,Gregory Steward | Gregory Steward,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11097,Gregory Steward,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001376,11116;240784,Inna Isakova | Inna Isakova,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11116,Inna Isakova,8/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001377,11118;257755,Tatyana Levina | Tatyana Levina,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11118,Tatyana Levina,8/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001378,11119;261727,Irina Lyalina | Irina Lyalina,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11119,Irina Lyalina,8/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001379,11122;189763,Yevgeny Astanin | Yevgeny Astanin,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11122,Yevgeny Astanin,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001380,11127;248886,Ivan Kireyev | Ivan Kireyev,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11127,Ivan Kireyev,11/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001381,11129;300995,Vladimir Shayslamov | Vladimir Shayslamov,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11129,Vladimir Shayslamov,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001382,11130;300994,Sergey Shayslamov | Sergey Shayslamov,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11130,Sergey Shayslamov,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001383,11132;315672,Anatoly Tyurin | Anatoly Tyurin,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11132,Anatoly Tyurin,14/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001384,11152;278527,Ivan Ohmut | Ivan Ohmut,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11152,Ivan Ohmut,11/5,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001385,11167;196572,Erik Bjurberg | Erik Bjurberg,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11167,Erik Bjurberg,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001386,11170;146444,Manuel Andrada | Manuel ngel Andrada,2,fuente1 | fuente2 | fuente3,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,11170,Manuel Andrada,15/4,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT001387,11171;169221,"Guillermo Naylor | William Brookes ""Guillermo"" Naylor",2,fuente1 | fuente2,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,11171,Guillermo Naylor,15/4,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT001388,11177;169311,"Jack Nelson | Juan Diego ""Jack"" Nelson y Duggan",2,fuente1 | fuente2,1,1,0,0,NO,NO,SAFE_ATHLETE_COMPONENT,11177,Jack Nelson,15/4,"Componente clique con todos los pares SAFE; canon por completitud biográfica, luego ID estable.",,
AT001389,11195;184554,Marita Aeschbacher | Marita Aeschbacher,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11195,Marita Aeschbacher,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001390,11201;192730,Jane Bartle-Wilson | Jane Bartle-wilson,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11201,Jane Bartle-Wilson,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001391,11211;196839,Evelyne Blaton | Evelyne Blaton,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11211,Evelyne Blaton,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001392,11228;199506,Leonie Bramall | Leonie Bramall,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11228,Leonie Bramall,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001393,11233;202170,Ingamay Bylund | Ingamay Bylund,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11233,Ingamay Bylund,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001394,11234;203688,Lisa Carlsen | Lisa Carlsen,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11234,Lisa Carlsen,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001395,11235;204153,Anna Casagrande | Anna Casagrande,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11235,Anna Casagrande,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001396,11236;204422,Marie-Louise Castenskiold | Marie-Louise Castenskiold,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11236,Marie-Louise Castenskiold,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001397,11240;207181,Diana Clapham | Diana Clapham,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11240,Diana Clapham,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001398,11246;211744,Phyllis Dawson | Phyllis Dawson,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11246,Phyllis Dawson,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001399,11265;221281,Lucia Faria | Lucia Faria,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11265,Lucia Faria,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001400,11269;223996,Jennifer Foster | Jennifer Foster,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11269,Jennifer Foster,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001401,11275;229975,Sarah Gordon | Sarah Gordon,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11275,Sarah Gordon,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001402,11276;229983,Mary Gordon-Watson | Mary Gordon-watson,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11276,Mary Gordon-Watson,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001403,11278;230443,Juliet Graham | Juliet Graham,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11278,Juliet Graham,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001404,11279;230647,Lendon Gray | Lendon Gray,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11279,Lendon Gray,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT001405,11280;230819,Marjolijn Greeve | Marjolijn Greeve,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,11280,Marjolijn Greeve,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
