id_evento_a,nombre_a,id_evento_b,nombre_b,deporte,disciplina,genero_a,genero_b,similitud,regla_detectada,auto_merge_candidate,razon
1304,"10/15 kilometres Pursuit, Men (Olympic)",1448,"10/10 kilometres Pursuit, Men (Olympic)",Biathlon,Biathlon,MEN,MEN,0.972222,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1311,"15 kilometres, Men (Olympic)",1334,"15 kilometres Mass Start, Men (Olympic)",Biathlon,Biathlon,MEN,MEN,0.819672,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1686,"10 kilometres Pursuit, Boys (YOG)",1848,"10 kilometres, Boys (YOG)",Biathlon,Biathlon,MEN,MEN,0.846154,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1335,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed (Olympic)",1669,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Biathlon,Biathlon,MIXED,MIXED,0.9,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1335,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed (Olympic)",2159,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Biathlon,Biathlon,MIXED,MIXED,0.756303,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1224,"7.5 kilometres Sprint, Women (Olympic)",1253,"5 kilometres, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.852459,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1224,"7.5 kilometres Sprint, Women (Olympic)",1262,"Sprint, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.727273,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1226,"3 × 7.5 kilometres Relay, Women (Olympic)",1253,"5 kilometres, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1227,"4 × 7.5 kilometres Relay, Women (Olympic)",1253,"5 kilometres, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1227,"4 × 7.5 kilometres Relay, Women (Olympic)",1271,"4 × 5 kilometres Relay, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.972973,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1238,"10 kilometres Pursuit, Women (Olympic)",1254,"5/10 kilometres Pursuit, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.972222,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1238,"10 kilometres Pursuit, Women (Olympic)",1522,"10 kilometres, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.870968,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1253,"5 kilometres, Women (Olympic)",1254,"5/10 kilometres Pursuit, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.825397,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1253,"5 kilometres, Women (Olympic)",1259,"12.5 kilometres Mass Start, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.787879,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1253,"5 kilometres, Women (Olympic)",1271,"4 × 5 kilometres Relay, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.83871,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1254,"5/10 kilometres Pursuit, Women (Olympic)",1522,"10 kilometres, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.84375,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1262,"Sprint, Women (Olympic)",1521,"Team Sprint, Women (Olympic)",Biathlon,Biathlon,WOMEN,WOMEN,0.888889,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1658,"7.5 kilometres Pursuit, Girls (YOG)",1845,"5 kilometres, Girls (YOG)",Biathlon,Biathlon,WOMEN,WOMEN,0.814815,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
158,"Four, Men (Olympic)",240,"Four/Five, Men (Olympic)",Bobsleigh,Bobsleigh,MEN,MEN,0.864865,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1950,Bobsleigh Men's Four,2372,Bobsleigh Men's Four/Five,Bobsleigh,Bobsleigh,MEN,MEN,0.888889,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
738,"Skeleton, Men (Olympic)",2351,Skeleton Men's Skeleton,Bobsleigh,Skeleton,MEN,MEN,0.651163,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1451,"Skeleton, Women (Olympic)",2371,Skeleton Women's Skeleton,Bobsleigh,Skeleton,WOMEN,WOMEN,0.680851,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
101,"Welterweight, Men (Olympic)",104,"Light-Welterweight, Men (Olympic)",Boxing,Boxing,MEN,MEN,0.888889,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
102,"Light-Heavyweight, Men (Olympic)",107,"Heavyweight, Men (Olympic)",Boxing,Boxing,MEN,MEN,0.884615,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
105,"Flyweight, Men (Olympic)",109,"Light-Flyweight, Men (Olympic)",Boxing,Boxing,MEN,MEN,0.875,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
107,"Heavyweight, Men (Olympic)",112,"Super-Heavyweight, Men (Olympic)",Boxing,Boxing,MEN,MEN,0.884615,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
110,"Middleweight, Men (Olympic)",111,"Light-Middleweight, Men (Olympic)",Boxing,Boxing,MEN,MEN,0.888889,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
162,"100 yards, Men (Olympic (non-medal))",164,"100 yards, Handicap, Men (Olympic (non-medal))",Boxing,Boxing,MEN,MEN,0.873239,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
163,"440 yards, Men (Olympic (non-medal))",166,"440 yards, Handicap, Men (Olympic (non-medal))",Boxing,Boxing,MEN,MEN,0.873239,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1585,"Light-Heavyweight, Boys (YOG)",1751,"Heavyweight, Boys (YOG)",Boxing,Boxing,MEN,MEN,0.869565,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1610,"Flyweight, Boys (YOG)",1736,"Light-Flyweight, Boys (YOG)",Boxing,Boxing,MEN,MEN,0.857143,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1622,"Super-Heavyweight, Boys (YOG)",1751,"Heavyweight, Boys (YOG)",Boxing,Boxing,MEN,MEN,0.869565,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1968,Boxing Men's Light-Welterweight,2010,Boxing Men's Welterweight,Boxing,Boxing,MEN,MEN,0.892857,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1972,Boxing Men's Heavyweight,2058,Boxing Men's Super-Heavyweight,Boxing,Boxing,MEN,MEN,0.888889,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1972,Boxing Men's Heavyweight,2234,Boxing Men's Light-Heavyweight,Boxing,Boxing,MEN,MEN,0.888889,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1981,Boxing Men's Flyweight,2057,Boxing Men's Light-Flyweight,Boxing,Boxing,MEN,MEN,0.88,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1989,Boxing Men's Middleweight,2090,Boxing Men's Light-Middleweight,Boxing,Boxing,MEN,MEN,0.892857,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2835,Women's Light (57-60kg),3020,Women's 60kg,Boxing,Boxing,WOMEN,WOMEN,0.727273,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
177,"Kayak Singles, 10,000 metres, Men (Olympic)",191,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",Canoeing,Canoe Marathon,MEN,MEN,0.906977,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
189,"Kayak Doubles, 10,000 metres, Men (Olympic)",192,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",Canoeing,Canoe Marathon,MEN,MEN,0.906977,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2756,Men's Kayak,3005,Men's Kayak Single,Canoeing,Canoe Slalom,MEN,MEN,0.758621,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2756,Men's Kayak,3006,Men's Kayak Cross,Canoeing,Canoe Slalom,MEN,MEN,0.785714,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2973,Men's Canoe,3067,Men's Canoe Single,Canoeing,Canoe Slalom,MEN,MEN,0.758621,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2978,Women's Canoe,3079,Women's Canoe Single,Canoeing,Canoe Slalom,WOMEN,WOMEN,0.787879,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2988,Women's Kayak,3017,Women's Kayak Single,Canoeing,Canoe Slalom,WOMEN,WOMEN,0.787879,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2988,Women's Kayak,3018,Women's Kayak Cross,Canoeing,Canoe Slalom,WOMEN,WOMEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
180,"Kayak Doubles, 10,000 metres, Men (Olympic)",187,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",Canoeing,Canoe Sprint,MEN,MEN,0.906977,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
188,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",190,"Kayak Singles, 10,000 metres, Men (Olympic)",Canoeing,Canoe Sprint,MEN,MEN,0.906977,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2901,Men's Kayak Four 500m Team,3092,Men's Kayak Four 500m,Canoeing,Canoe Sprint,MEN,MEN,0.893617,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2887,Women's Canoe Double 500m Team,3077,Women's Canoe Double 500m,Canoeing,Canoe Sprint,WOMEN,WOMEN,0.909091,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2920,Women's Kayak Double 500m Team,3019,Women's Kayak Double 500m,Canoeing,Canoe Sprint,WOMEN,WOMEN,0.909091,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
2984,Women's Kayak Four 500m Team,3091,Women's Kayak Four 500m,Canoeing,Canoe Sprint,WOMEN,WOMEN,0.901961,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
344,"Cricket, Men (Olympic)",2449,Cricket Men's Cricket,Cricket,Cricket,MEN,MEN,0.7,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1443,"Curling, Men (Olympic)",1444,"Curling, Men (Olympic (non-medal))",Curling,Curling,MEN,MEN,0.791667,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1443,"Curling, Men (Olympic)",2205,Curling Men's Curling,Curling,Curling,MEN,MEN,0.7,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1441,"Curling, Women (Olympic)",1442,"Curling, Women (Olympic (non-medal))",Curling,Curling,WOMEN,WOMEN,0.807692,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.
1441,"Curling, Women (Olympic)",2238,Curling Women's Curling,Curling,Curling,WOMEN,WOMEN,0.727273,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
1885,"Park, Men (Olympic)",2989,Men's Park,Cycling,BMX Freestyle,MEN,MEN,0.307692,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente."
